KodeBPS,KodeProv,NamaProv,KabKot,Kategori,Produk,Harga,Tahun,Bulan
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,Januari
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,Februari
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,Maret
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,173000,2025,April
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,176462,2025,Mei
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,Juni
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,Juli
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,Agustus
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,September
21.02,21,Kepulauan Riau,Kab. Karimun,Protein,Daging Sapi Murni,180000,2025,Oktober
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,Januari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,Februari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,Maret
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120667,2022,April
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,122667,2022,Mei
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,119310,2022,Juni
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,122813,2022,Juli
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,Agustus
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,September
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,Oktober
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,November
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2022,Desember
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,Januari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120441,2023,Februari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,Maret
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,April
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,Mei
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,Juni
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,Juli
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,Agustus
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,120000,2023,September
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,123261,2023,Oktober
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,125000,2023,November
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,125000,2023,Desember
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,127714,2024,Januari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,123194,2024,Februari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,127407,2024,Maret
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,126317,2024,April
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124082,2024,Mei
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,123182,2024,Juni
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124839,2024,Juli
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,123333,2024,Agustus
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124000,2024,September
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,122500,2024,Oktober
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,121852,2024,November
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124828,2024,Desember
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,123596,2025,Januari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124000,2025,Februari
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124179,2025,Maret
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124370,2025,April
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124336,2025,Mei
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124082,2025,Juni
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,123919,2025,Juli
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124079,2025,Agustus
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124545,2025,September
12.06,12,Sumatera Utara,Kab. Karo,Protein,Daging Sapi Murni,124247,2025,Oktober
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,135000,2022,Januari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,135000,2022,Februari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,136379,2022,Maret
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,140000,2022,April
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,144677,2022,Mei
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,157115,2022,Juni
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150690,2022,Juli
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2022,Agustus
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2022,September
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,149842,2022,Oktober
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2022,November
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,151094,2022,Desember
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,155000,2023,Januari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,155000,2023,Februari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,157903,2023,Maret
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,160741,2023,April
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,160000,2023,Mei
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,160000,2023,Juni
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,160000,2023,Juli
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,160000,2023,Agustus
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,160000,2023,September
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,156333,2023,Oktober
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,157333,2023,November
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,160161,2023,Desember
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,155161,2024,Januari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,151552,2024,Februari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2024,Maret
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,153571,2024,April
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150161,2024,Mei
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2024,Juni
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2024,Juli
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150667,2024,Agustus
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2024,September
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2024,Oktober
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2024,November
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150690,2024,Desember
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,148800,2025,Januari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2025,Februari
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2025,Maret
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2025,April
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2025,Mei
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2025,Juni
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2025,Juli
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,150000,2025,Agustus
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,147093,2025,September
62.06,62,Kalimantan Tengah,Kab. Katingan,Protein,Daging Sapi Murni,146739,2025,Oktober
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,120000,2022,Januari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,120400,2022,Februari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,125000,2022,Maret
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130500,2022,April
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130588,2022,Mei
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,129423,2022,Juni
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130952,2022,Juli
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,129600,2022,Agustus
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130370,2022,September
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2022,Oktober
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2022,November
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2022,Desember
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2023,Januari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2023,Februari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130179,2023,Maret
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130455,2023,April
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2023,Mei
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2023,Juni
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2023,Juli
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2023,Agustus
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,131111,2023,September
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130667,2023,Oktober
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,130000,2023,November
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,135000,2023,Desember
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,135000,2024,Januari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,135000,2024,Februari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,135893,2024,Maret
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,137619,2024,April
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,135435,2024,Mei
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,137400,2024,Juni
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,137593,2024,Juli
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,139750,2024,Agustus
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2024,September
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2024,Oktober
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2024,November
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2024,Desember
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Januari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Februari
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Maret
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,April
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Mei
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Juni
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Juli
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Agustus
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,September
17.04,17,Bengkulu,Kab. Kaur,Protein,Daging Sapi Murni,140000,2025,Oktober
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,140000,2022,Januari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,140000,2022,Februari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,140000,2022,Maret
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,141000,2022,April
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,145667,2022,Mei
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,146379,2022,Juni
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,149655,2022,Juli
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2022,Agustus
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2022,September
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2022,Oktober
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2022,November
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2022,Desember
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,149853,2023,Januari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,149931,2023,Februari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2023,Maret
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150963,2023,April
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2023,Mei
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,151333,2023,Juni
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150500,2023,Juli
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150161,2023,Agustus
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,150000,2023,September
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,151290,2023,Oktober
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,155000,2023,November
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,155000,2023,Desember
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,156773,2024,Januari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,158446,2024,Februari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,158365,2024,Maret
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,159722,2024,April
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2024,Mei
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2024,Juni
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,159839,2024,Juli
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2024,Agustus
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,159574,2024,September
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2024,Oktober
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2024,November
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2024,Desember
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2025,Januari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2025,Februari
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,158462,2025,Maret
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,159286,2025,April
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,159375,2025,Mei
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,157917,2025,Juni
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,158750,2025,Juli
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,158929,2025,Agustus
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,160000,2025,September
61.11,61,Kalimantan Barat,Kab. Kayong Utara,Protein,Daging Sapi Murni,159118,2025,Oktober
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,120000,2022,Januari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,120000,2022,Februari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,121452,2022,Maret
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,133000,2022,April
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,137667,2022,Mei
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2022,Juni
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,131290,2022,Juli
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2022,Agustus
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2022,September
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2022,Oktober
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2022,November
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2022,Desember
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Januari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Februari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Maret
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,134444,2023,April
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,131129,2023,Mei
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Juni
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Juli
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Agustus
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,September
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Oktober
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,November
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2023,Desember
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,130000,2024,Januari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,128929,2024,Februari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,121333,2024,Maret
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,135222,2024,April
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,126726,2024,Mei
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2024,Juni
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2024,Juli
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2024,Agustus
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2024,September
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2024,Oktober
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2024,November
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2024,Desember
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,Januari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125714,2025,Februari
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,Maret
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,126429,2025,April
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,Mei
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,Juni
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,Juli
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,Agustus
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,September
33.05,33,Jawa Tengah,Kab. Kebumen,Protein,Daging Sapi Murni,125000,2025,Oktober
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,103000,2022,Januari
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,104212,2022,Februari
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,107500,2022,Maret
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,110500,2022,April
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,111944,2022,Mei
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,113391,2022,Juni
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,104545,2022,Juli
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,102174,2022,Agustus
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,1.00E+05,2022,September
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,102381,2022,Oktober
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,100263,2022,November
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,101053,2022,Desember
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,103750,2023,Januari
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,103750,2023,Februari
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,102143,2023,Maret
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,102895,2023,April
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,103611,2023,Mei
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,103333,2023,Juni
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,103214,2023,Juli
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,103036,2023,Agustus
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,100800,2023,September
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,101000,2023,Oktober
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,100227,2023,November
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,104048,2023,Desember
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,101304,2024,Januari
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,105120,2024,Februari
35.06,35,Jawa Timur,Kab. Kediri,Protein,Daging Sapi Murni,102917,2024,Maret
